"REF_DATE","GEO","DGUID","Industry","Employment size","Business dynamics measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-08","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2017-09","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2017-10","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2017-11","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2017-12","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2018-01","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2018-02","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2018-03","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2018-04","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2018-05","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2018-06","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2018-07","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2018-08","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2018-09","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2018-10","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2018-11","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2018-12","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2019-01","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2019-02","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2019-03","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2019-04","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2019-05","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2019-06","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2019-07","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2019-08","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2019-09","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2019-10","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2019-11","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2019-12","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2020-01","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2020-02","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2020-03","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2020-04","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2020-05","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2020-06","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2020-07","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2020-08","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2020-09","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2020-10","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2020-11","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2020-12","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2021-01","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2021-02","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2021-03","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2021-04","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2021-05","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2021-06","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2021-07","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2021-08","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2021-09","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2021-10","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2021-11","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2021-12","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2022-01","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2022-02","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2022-03","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2022-04","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2022-05","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2022-06","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2022-07","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2022-08","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2022-09","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2022-10","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2022-11","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2022-12","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2023-01","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2023-02","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2023-03","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2023-04","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2023-05","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
